P1 Action,P2 Action,P1 Type,P2 Type,Winner,P1 Net Dmg,P2 Net Dmg,Mom Shift,Note
Basic Technical,Haymaker,OFF,OFF,P1,1,2,-2,
Basic Technical,Headbutt,OFF,OFF,P2,1,0,1,
Basic Technical,100 Hand Slap,OFF,OFF,P2,1,4,-3,
Basic Technical,Immovable Stance,OFF,DEF,P1,0,0,-1,
Basic Technical,Inner Peace,OFF,OFF,P2,1,0,1,
Basic Technical,Knee Crush,OFF,OFF,P1,1,1,-3,
Basic Technical,Lariat,OFF,OFF,SPEED_TIE,1,3,-1,
Basic Technical,Leg Sweep,OFF,DEF,P1,1,0,1,
Basic Technical,Master Block,OFF,DEF,P1,0,0,1,
Basic Technical,Master Dodge,OFF,DEF,P1,0,0,0,
Basic Technical,Master Heavy,OFF,OFF,P1,1,3,-2,
Basic Technical,Master Light,OFF,OFF,P1,1,2,-1,
Basic Technical,Master Parry,OFF,DEF,P1,1,0,0,
Basic Technical,Master Positioning,OFF,OFF,P2,1,0,1,
Basic Technical,Master Reversal,OFF,DEF,P1,1,0,-1,
Basic Technical,Master Tech,OFF,OFF,P1,1,2,1,
Basic Technical,One-Two,OFF,OFF,SPEED_TIE,1,1,0,
Basic Technical,Overwhelming Aura,OFF,OFF,P2,1,5,1,
Basic Technical,Parry Follow-up,OFF,DEF,P1,1,0,0,
Basic Technical,Perfect Block,OFF,DEF,P1,0,0,1,
Basic Technical,Perfect Strike,OFF,OFF,P1,1,3,0,
Basic Technical,Precise Strike,OFF,OFF,SPEED_TIE,1,1,0,
Basic Technical,Preparation,OFF,OFF,P2,1,0,1,
Basic Technical,Prime,OFF,DEF,P1,0,0,1,
Basic Technical,Pummel,OFF,OFF,P2,1,0,-1,
Basic Technical,Push,OFF,OFF,P2,1,0,0,
Basic Technical,Push Kick,OFF,DEF,P1,1,0,0,
Basic Technical,Quick Dodge,OFF,DEF,P1,1,0,1,
Basic Technical,Read Defence,OFF,OFF,SPEED_TIE,1,0,1,
Basic Technical,Read Offence,OFF,DEF,P1,1,0,1,
Basic Technical,Redirect,OFF,DEF,P1,1,0,0,
Basic Technical,Resounding Counter,OFF,DEF,P1,1,2,-1,
Basic Technical,Resounding Parry,OFF,DEF,P1,1,0,0,
Basic Technical,Retreating Defence,OFF,DEF,P1,1,0,0,
Basic Technical,Roll Punch,OFF,OFF,P2,1,3,-2,
Basic Technical,Roundhouse Kick,OFF,OFF,P1,1,3,-1,
Basic Technical,Slapping Parry,OFF,DEF,P1,1,2,0,
Basic Technical,Slip Behind,OFF,DEF,P1,0,0,1,
Basic Technical,Step-up,OFF,OFF,P2,1,0,0,
Basic Technical,Strike Back,OFF,DEF,P1,1,0,1,
Basic Technical,Suplex,OFF,OFF,P1,1,3,-2,
Basic Technical,Throw,OFF,OFF,SPEED_TIE,1,3,0,
Basic Technical,Tiring Parry,OFF,DEF,P1,1,0,0,
Basic Technical,Toppling Kick,OFF,DEF,P1,1,1,1,
Basic Technical,Twist Arm,OFF,OFF,P2,1,0,1,
Basic Technical,Ultimate Barrage,OFF,OFF,P2,1,10,-9,
Basic Technical,Unassailable Stance,OFF,OFF,P2,1,0,1,
Basic Technical,Untouchable Dodge,OFF,DEF,P1,1,0,1,
Basic Technical,Uppercut,OFF,OFF,P2,1,0,-2,
Basic Technical,Vital Point Assault,OFF,OFF,SPEED_TIE,1,4,1,
Basic Technical,Vital Strike,OFF,OFF,P1,1,2,1,
Basic Technical,Weave,OFF,DEF,P1,1,0,1,
Basic Technical,Wind-up,OFF,DEF,P1,1,1,-1,
Breakout,Active Block,DEF,DEF,P2,0,0,0,
Breakout,Adept Block,DEF,DEF,P2,0,0,1,
Breakout,Adept Dodge,DEF,DEF,P1,0,0,1,
Breakout,Adept Heavy,DEF,OFF,P2,0,1,-2,
Breakout,Adept Light,DEF,OFF,P2,0,1,0,
Breakout,Adept Parry,DEF,DEF,P2,0,0,0,
Breakout,Adept Positioning,DEF,OFF,P2,0,0,1,
Breakout,Adept Reversal,DEF,DEF,P2,0,0,0,
Breakout,Adept Tech,DEF,OFF,P2,0,0,1,
Breakout,Adjust Stance,DEF,OFF,P2,0,0,1,
Breakout,Advancing Parry,DEF,DEF,SPEED_TIE,0,0,0,
Breakout,Basic Block,DEF,DEF,P2,0,0,1,
Breakout,Basic Dodge,DEF,DEF,SPEED_TIE,0,0,1,
Breakout,Basic Heavy,DEF,OFF,P2,0,2,-2,
Breakout,Basic Light,DEF,OFF,P2,0,0,1,
Breakout,Basic Parry,DEF,DEF,P2,0,0,0,
Breakout,Basic Positioning,DEF,OFF,P2,0,0,1,
Breakout,Basic Reversal,DEF,DEF,P2,0,0,1,
Breakout,Basic Technical,DEF,OFF,P2,0,0,0,
Breakout,Breakout,DEF,DEF,SPEED_TIE,0,0,0,
Breakout,Catch,DEF,DEF,SPEED_TIE,0,0,1,
Breakout,Counter Strike,DEF,DEF,P2,0,0,0,
Breakout,Crushing Block,DEF,DEF,P2,0,0,1,
Breakout,Discombobulate,DEF,OFF,P2,0,0,1,
Breakout,Draining Defence,DEF,DEF,P2,0,0,1,
Breakout,Drop Kick,DEF,OFF,P2,0,3,1,
Breakout,Drop Prone,DEF,DEF,P1,0,0,1,
Breakout,Drop Punch,DEF,DEF,P1,0,2,1,
Breakout,Elbow Block,DEF,DEF,P2,0,0,1,
Breakout,Evading Dance,DEF,DEF,P1,0,0,0,
Breakout,Final Strike,DEF,OFF,P2,0,14,1,
Breakout,Flying Kick,DEF,OFF,P2,0,0,-1,
Breakout,Go with the Flow,DEF,OFF,P2,0,0,1,
Breakout,Grab,DEF,OFF,P2,0,0,1,
Breakout,Hand Catch,DEF,DEF,P2,0,0,1,
Breakout,Haymaker,DEF,OFF,P2,0,1,-2,
Breakout,Headbutt,DEF,OFF,P2,0,0,1,
Breakout,100 Hand Slap,DEF,OFF,P2,0,0,-3,
Breakout,Immovable Stance,DEF,DEF,SPEED_TIE,0,0,-1,
Breakout,Inner Peace,DEF,OFF,P2,0,0,1,
Breakout,Knee Crush,DEF,OFF,P2,0,0,-3,
Breakout,Lariat,DEF,OFF,P2,0,2,-1,
Breakout,Leg Sweep,DEF,DEF,P2,0,0,1,
Breakout,Master Block,DEF,DEF,P2,0,0,1,
Breakout,Master Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Breakout,Master Heavy,DEF,OFF,P2,0,2,-2,
Breakout,Master Light,DEF,OFF,P2,0,1,-1,
Breakout,Master Parry,DEF,DEF,P2,0,0,0,
Breakout,Master Positioning,DEF,OFF,P2,0,0,1,
Breakout,Master Reversal,DEF,DEF,SPEED_TIE,0,0,-1,
Breakout,Master Tech,DEF,OFF,P2,0,1,1,
Breakout,One-Two,DEF,OFF,P2,0,0,0,
Breakout,Overwhelming Aura,DEF,OFF,P2,0,4,1,
Breakout,Parry Follow-up,DEF,DEF,P2,0,0,0,
Breakout,Perfect Block,DEF,DEF,SPEED_TIE,0,0,1,
Breakout,Perfect Strike,DEF,OFF,P2,0,2,0,
Breakout,Precise Strike,DEF,OFF,P2,0,0,0,
Breakout,Preparation,DEF,OFF,P2,0,0,1,
Breakout,Prime,DEF,DEF,P2,0,0,1,
Breakout,Pummel,DEF,OFF,P2,0,0,-1,
Breakout,Push,DEF,OFF,P2,0,0,0,
Breakout,Push Kick,DEF,DEF,P2,0,0,0,
Breakout,Quick Dodge,DEF,DEF,P2,0,0,1,
Breakout,Read Defence,DEF,OFF,P2,0,0,1,
Breakout,Read Offence,DEF,DEF,SPEED_TIE,0,0,1,
Breakout,Redirect,DEF,DEF,P2,0,0,0,
Breakout,Resounding Counter,DEF,DEF,P2,0,1,-1,
Breakout,Resounding Parry,DEF,DEF,P2,0,0,0,
Breakout,Retreating Defence,DEF,DEF,P2,0,0,0,
Breakout,Roll Punch,DEF,OFF,P2,0,0,-2,
Breakout,Roundhouse Kick,DEF,OFF,P2,0,2,-1,
Breakout,Slapping Parry,DEF,DEF,P2,0,1,0,
Breakout,Slip Behind,DEF,DEF,P1,0,0,1,
Breakout,Step-up,DEF,OFF,P2,0,0,0,
Breakout,Strike Back,DEF,DEF,P2,0,0,1,
Breakout,Suplex,DEF,OFF,P2,0,2,-2,
Breakout,Throw,DEF,OFF,P2,0,2,0,
Breakout,Tiring Parry,DEF,DEF,P2,0,0,0,
Breakout,Toppling Kick,DEF,DEF,P2,0,0,1,
Breakout,Twist Arm,DEF,OFF,P2,0,0,1,
Breakout,Ultimate Barrage,DEF,OFF,P2,0,0,-9,
Breakout,Unassailable Stance,DEF,OFF,P2,0,0,1,
Breakout,Untouchable Dodge,DEF,DEF,SPEED_TIE,0,0,1,
Breakout,Uppercut,DEF,OFF,P2,0,0,-2,
Breakout,Vital Point Assault,DEF,OFF,P2,0,2,1,
Breakout,Vital Strike,DEF,OFF,P2,0,1,1,
Breakout,Weave,DEF,DEF,P2,0,0,1,
Breakout,Wind-up,DEF,DEF,P1,0,0,-1,
Catch,Active Block,DEF,DEF,P2,0,0,0,
Catch,Adept Block,DEF,DEF,P2,0,0,0,
Catch,Adept Dodge,DEF,DEF,P1,0,0,0,
Catch,Adept Heavy,DEF,OFF,P2,0,0,-3,
Catch,Adept Light,DEF,OFF,P2,0,0,-1,
Catch,Adept Parry,DEF,DEF,P2,0,0,0,
Catch,Adept Positioning,DEF,OFF,P2,0,0,0,
Catch,Adept Reversal,DEF,DEF,P2,0,0,-1,
Catch,Adept Tech,DEF,OFF,P2,0,0,0,
Catch,Adjust Stance,DEF,OFF,P2,0,0,0,
Catch,Advancing Parry,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Basic Block,DEF,DEF,P2,0,0,0,
Catch,Basic Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Basic Heavy,DEF,OFF,P2,0,1,-3,
Catch,Basic Light,DEF,OFF,P2,0,0,0,
Catch,Basic Parry,DEF,DEF,P2,0,0,0,
Catch,Basic Positioning,DEF,OFF,P2,0,0,0,
Catch,Basic Reversal,DEF,DEF,P2,0,0,0,
Catch,Basic Technical,DEF,OFF,P2,0,0,-1,
Catch,Breakout,DEF,DEF,SPEED_TIE,0,0,-1,
Catch,Catch,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Counter Strike,DEF,DEF,P2,0,0,0,
Catch,Crushing Block,DEF,DEF,P2,0,0,0,
Catch,Discombobulate,DEF,OFF,P2,0,0,0,
Catch,Draining Defence,DEF,DEF,P2,0,0,0,
Catch,Drop Kick,DEF,OFF,P2,0,2,0,
Catch,Drop Prone,DEF,DEF,P1,0,0,0,
Catch,Drop Punch,DEF,DEF,P1,0,1,0,
Catch,Elbow Block,DEF,DEF,P2,0,0,0,
Catch,Evading Dance,DEF,DEF,P1,0,0,-1,
Catch,Final Strike,DEF,OFF,P2,0,13,0,
Catch,Flying Kick,DEF,OFF,P2,0,0,-2,
Catch,Go with the Flow,DEF,OFF,P2,0,0,0,
Catch,Grab,DEF,OFF,P2,0,0,0,
Catch,Hand Catch,DEF,DEF,P2,0,0,0,
Catch,Haymaker,DEF,OFF,P2,0,0,-3,
Catch,Headbutt,DEF,OFF,P2,0,0,0,
Catch,100 Hand Slap,DEF,OFF,P2,0,0,-4,
Catch,Immovable Stance,DEF,DEF,SPEED_TIE,0,0,-2,
Catch,Inner Peace,DEF,OFF,P2,0,0,0,
Catch,Knee Crush,DEF,OFF,P2,0,0,-4,
Catch,Lariat,DEF,OFF,P2,0,1,-2,
Catch,Leg Sweep,DEF,DEF,P2,0,0,0,
Catch,Master Block,DEF,DEF,P2,0,0,0,
Catch,Master Dodge,DEF,DEF,SPEED_TIE,0,0,-1,
Catch,Master Heavy,DEF,OFF,P2,0,1,-3,
Catch,Master Light,DEF,OFF,P2,0,0,-2,
Catch,Master Parry,DEF,DEF,P2,0,0,0,
Catch,Master Positioning,DEF,OFF,P2,0,0,0,
Catch,Master Reversal,DEF,DEF,SPEED_TIE,0,0,-2,
Catch,Master Tech,DEF,OFF,P2,0,0,0,
Catch,One-Two,DEF,OFF,P2,0,0,-1,
Catch,Overwhelming Aura,DEF,OFF,P2,0,0,0,
Catch,Parry Follow-up,DEF,DEF,P2,0,0,0,
Catch,Perfect Block,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Perfect Strike,DEF,OFF,P2,0,1,-1,
Catch,Precise Strike,DEF,OFF,P2,0,0,-1,
Catch,Preparation,DEF,OFF,P2,0,0,0,
Catch,Prime,DEF,DEF,P2,0,0,0,
Catch,Pummel,DEF,OFF,P2,0,0,-2,
Catch,Push,DEF,OFF,P2,0,0,-1,
Catch,Push Kick,DEF,DEF,P2,0,0,-1,
Catch,Quick Dodge,DEF,DEF,P2,0,0,0,
Catch,Read Defence,DEF,OFF,P2,0,0,0,
Catch,Read Offence,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Redirect,DEF,DEF,P2,0,0,0,
Catch,Resounding Counter,DEF,DEF,P2,0,0,-2,
Catch,Resounding Parry,DEF,DEF,P2,0,0,0,
Catch,Retreating Defence,DEF,DEF,P2,0,0,0,
Catch,Roll Punch,DEF,OFF,P2,0,0,-3,
Catch,Roundhouse Kick,DEF,OFF,P2,0,1,-2,
Catch,Slapping Parry,DEF,DEF,P2,0,0,0,
Catch,Slip Behind,DEF,DEF,P1,0,0,0,
Catch,Step-up,DEF,OFF,P2,0,0,-1,
Catch,Strike Back,DEF,DEF,P2,0,0,0,
Catch,Suplex,DEF,OFF,P2,0,1,-3,
Catch,Throw,DEF,OFF,P2,0,1,-1,
Catch,Tiring Parry,DEF,DEF,P2,0,0,0,
Catch,Toppling Kick,DEF,DEF,P2,0,0,0,
Catch,Twist Arm,DEF,OFF,P2,0,0,0,
Catch,Ultimate Barrage,DEF,OFF,P2,0,0,-10,
Catch,Unassailable Stance,DEF,OFF,P2,0,0,0,
Catch,Untouchable Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Catch,Uppercut,DEF,OFF,P2,0,0,-3,
Catch,Vital Point Assault,DEF,OFF,P2,0,0,0,
Catch,Vital Strike,DEF,OFF,P2,0,0,0,
Catch,Weave,DEF,DEF,P2,0,0,0,
Catch,Wind-up,DEF,DEF,P1,0,0,-2,
Counter Strike,Active Block,DEF,DEF,P2,0,0,0,
Counter Strike,Adept Block,DEF,DEF,P2,0,0,0,
Counter Strike,Adept Dodge,DEF,DEF,P1,0,0,0,
Counter Strike,Adept Heavy,DEF,OFF,P2,1,2,0,
Counter Strike,Adept Light,DEF,OFF,P2,1,2,0,
Counter Strike,Adept Parry,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Adept Positioning,DEF,OFF,P2,1,0,0,
Counter Strike,Adept Reversal,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Adept Tech,DEF,OFF,P2,1,1,0,
Counter Strike,Adjust Stance,DEF,OFF,P2,1,0,0,
Counter Strike,Advancing Parry,DEF,DEF,P1,0,0,0,
Counter Strike,Basic Block,DEF,DEF,P2,0,0,0,
Counter Strike,Basic Dodge,DEF,DEF,P1,0,0,0,
Counter Strike,Basic Heavy,DEF,OFF,P2,1,3,0,
Counter Strike,Basic Light,DEF,OFF,P2,1,1,0,
Counter Strike,Basic Parry,DEF,DEF,P2,1,0,0,
Counter Strike,Basic Positioning,DEF,OFF,P2,1,0,0,
Counter Strike,Basic Reversal,DEF,DEF,P2,1,0,0,
Counter Strike,Basic Technical,DEF,OFF,P2,1,1,0,
Counter Strike,Breakout,DEF,DEF,P1,0,0,0,
Counter Strike,Catch,DEF,DEF,P1,0,0,0,
Counter Strike,Counter Strike,DEF,DEF,SPEED_TIE,1,1,0,
Counter Strike,Crushing Block,DEF,DEF,SPEED_TIE,0,1,0,
Counter Strike,Discombobulate,DEF,OFF,P2,1,1,0,
Counter Strike,Draining Defence,DEF,DEF,P2,0,0,0,
Counter Strike,Drop Kick,DEF,OFF,P2,1,4,0,
Counter Strike,Drop Prone,DEF,DEF,P1,0,0,0,
Counter Strike,Drop Punch,DEF,DEF,P1,0,3,0,
Counter Strike,Elbow Block,DEF,DEF,SPEED_TIE,0,1,0,
Counter Strike,Evading Dance,DEF,DEF,P1,0,0,0,
Counter Strike,Final Strike,DEF,OFF,P2,1,15,0,
Counter Strike,Flying Kick,DEF,OFF,P2,1,1,0,
Counter Strike,Go with the Flow,DEF,OFF,P2,1,0,0,
Counter Strike,Grab,DEF,OFF,P2,1,0,0,
Counter Strike,Hand Catch,DEF,DEF,SPEED_TIE,0,0,0,
Counter Strike,Haymaker,DEF,OFF,P2,1,2,0,
Counter Strike,Headbutt,DEF,OFF,P2,1,0,0,
Counter Strike,100 Hand Slap,DEF,OFF,P2,1,4,-3,
Counter Strike,Immovable Stance,DEF,DEF,P1,0,0,0,
Counter Strike,Inner Peace,DEF,OFF,P2,1,0,0,
Counter Strike,Knee Crush,DEF,OFF,P2,1,1,0,
Counter Strike,Lariat,DEF,OFF,P2,1,3,0,
Counter Strike,Leg Sweep,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Master Block,DEF,DEF,SPEED_TIE,0,0,0,
Counter Strike,Master Dodge,DEF,DEF,P1,0,0,0,
Counter Strike,Master Heavy,DEF,OFF,P2,1,3,0,
Counter Strike,Master Light,DEF,OFF,P2,1,2,0,
Counter Strike,Master Parry,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Master Positioning,DEF,OFF,P2,1,0,0,
Counter Strike,Master Reversal,DEF,DEF,P1,1,0,0,
Counter Strike,Master Tech,DEF,OFF,P2,1,2,0,
Counter Strike,One-Two,DEF,OFF,P2,1,1,0,
Counter Strike,Overwhelming Aura,DEF,OFF,P2,1,5,0,
Counter Strike,Parry Follow-up,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Perfect Block,DEF,DEF,P1,0,0,0,
Counter Strike,Perfect Strike,DEF,OFF,P2,1,3,0,
Counter Strike,Precise Strike,DEF,OFF,P2,1,1,0,
Counter Strike,Preparation,DEF,OFF,P2,1,0,0,
Counter Strike,Prime,DEF,DEF,P2,0,0,0,
Counter Strike,Pummel,DEF,OFF,P2,1,0,-1,
Counter Strike,Push,DEF,OFF,P2,1,0,0,
Counter Strike,Push Kick,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Quick Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Counter Strike,Read Defence,DEF,OFF,P2,1,0,0,
Counter Strike,Read Offence,DEF,DEF,P1,1,0,0,
Counter Strike,Redirect,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Resounding Counter,DEF,DEF,SPEED_TIE,1,2,0,
Counter Strike,Resounding Parry,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Retreating Defence,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Roll Punch,DEF,OFF,P2,1,3,-2,
Counter Strike,Roundhouse Kick,DEF,OFF,P2,1,3,0,
Counter Strike,Slapping Parry,DEF,DEF,P2,1,2,0,
Counter Strike,Slip Behind,DEF,DEF,P1,0,0,0,
Counter Strike,Step-up,DEF,OFF,P2,1,0,0,
Counter Strike,Strike Back,DEF,DEF,P2,1,0,0,
Counter Strike,Suplex,DEF,OFF,P2,1,3,0,
Counter Strike,Throw,DEF,OFF,P2,1,3,0,
Counter Strike,Tiring Parry,DEF,DEF,SPEED_TIE,1,0,0,
Counter Strike,Toppling Kick,DEF,DEF,P2,1,1,0,
Counter Strike,Twist Arm,DEF,OFF,P2,1,0,0,
Counter Strike,Ultimate Barrage,DEF,OFF,P2,1,10,-9,
Counter Strike,Unassailable Stance,DEF,OFF,P2,1,0,0,
Counter Strike,Untouchable Dodge,DEF,DEF,P1,1,0,0,
Counter Strike,Uppercut,DEF,OFF,P2,1,0,0,
Counter Strike,Vital Point Assault,DEF,OFF,P2,1,4,0,
Counter Strike,Vital Strike,DEF,OFF,P2,1,2,0,
Counter Strike,Weave,DEF,DEF,P2,0,0,0,
Counter Strike,Wind-up,DEF,DEF,P1,1,1,0,
Crushing Block,Active Block,DEF,DEF,P2,0,0,0,
Crushing Block,Adept Block,DEF,DEF,P2,0,0,0,
Crushing Block,Adept Dodge,DEF,DEF,P1,0,0,0,
Crushing Block,Adept Heavy,DEF,OFF,P2,1,0,-3,
Crushing Block,Adept Light,DEF,OFF,P2,1,0,-1,
Crushing Block,Adept Parry,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Adept Positioning,DEF,OFF,P2,1,0,0,
Crushing Block,Adept Reversal,DEF,DEF,SPEED_TIE,1,0,-1,
Crushing Block,Adept Tech,DEF,OFF,P2,1,0,0,
Crushing Block,Adjust Stance,DEF,OFF,P2,1,0,0,
Crushing Block,Advancing Parry,DEF,DEF,P1,0,0,0,
Crushing Block,Basic Block,DEF,DEF,P2,0,0,0,
Crushing Block,Basic Dodge,DEF,DEF,P1,0,0,0,
Crushing Block,Basic Heavy,DEF,OFF,P2,1,1,-3,
Crushing Block,Basic Light,DEF,OFF,P2,1,0,0,
Crushing Block,Basic Parry,DEF,DEF,P2,1,0,0,
Crushing Block,Basic Positioning,DEF,OFF,P2,1,0,0,
Crushing Block,Basic Reversal,DEF,DEF,P2,1,0,0,
Crushing Block,Basic Technical,DEF,OFF,P2,1,0,-1,
Crushing Block,Breakout,DEF,DEF,P1,0,0,-1,
Crushing Block,Catch,DEF,DEF,P1,0,0,0,
Crushing Block,Counter Strike,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Crushing Block,DEF,DEF,SPEED_TIE,0,0,0,
Crushing Block,Discombobulate,DEF,OFF,P2,1,0,0,
Crushing Block,Draining Defence,DEF,DEF,P2,0,0,0,
Crushing Block,Drop Kick,DEF,OFF,P2,1,2,0,
Crushing Block,Drop Prone,DEF,DEF,P1,0,0,0,
Crushing Block,Drop Punch,DEF,DEF,P1,0,1,0,
Crushing Block,Elbow Block,DEF,DEF,SPEED_TIE,0,0,0,
Crushing Block,Evading Dance,DEF,DEF,P1,0,0,-1,
Crushing Block,Final Strike,DEF,OFF,P2,1,13,0,
Crushing Block,Flying Kick,DEF,OFF,P2,1,0,-2,
Crushing Block,Go with the Flow,DEF,OFF,P2,1,0,0,
Crushing Block,Grab,DEF,OFF,P2,1,0,0,
Crushing Block,Hand Catch,DEF,DEF,SPEED_TIE,0,0,0,
Crushing Block,Haymaker,DEF,OFF,P2,1,0,-3,
Crushing Block,Headbutt,DEF,OFF,P2,1,0,0,
Crushing Block,100 Hand Slap,DEF,OFF,P2,1,0,-4,
Crushing Block,Immovable Stance,DEF,DEF,P1,0,0,-2,
Crushing Block,Inner Peace,DEF,OFF,P2,1,0,0,
Crushing Block,Knee Crush,DEF,OFF,P2,1,0,-4,
Crushing Block,Lariat,DEF,OFF,P2,1,1,-2,
Crushing Block,Leg Sweep,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Master Block,DEF,DEF,SPEED_TIE,0,0,0,
Crushing Block,Master Dodge,DEF,DEF,P1,0,0,-1,
Crushing Block,Master Heavy,DEF,OFF,P2,1,1,-3,
Crushing Block,Master Light,DEF,OFF,P2,1,0,-2,
Crushing Block,Master Parry,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Master Positioning,DEF,OFF,P2,1,0,0,
Crushing Block,Master Reversal,DEF,DEF,P1,1,0,-2,
Crushing Block,Master Tech,DEF,OFF,P2,1,0,0,
Crushing Block,One-Two,DEF,OFF,P2,1,0,-1,
Crushing Block,Overwhelming Aura,DEF,OFF,P2,1,3,0,
Crushing Block,Parry Follow-up,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Perfect Block,DEF,DEF,P1,0,0,0,
Crushing Block,Perfect Strike,DEF,OFF,P2,1,1,-1,
Crushing Block,Precise Strike,DEF,OFF,P2,1,0,-1,
Crushing Block,Preparation,DEF,OFF,P2,1,0,0,
Crushing Block,Prime,DEF,DEF,P2,0,0,0,
Crushing Block,Pummel,DEF,OFF,P2,1,0,-2,
Crushing Block,Push,DEF,OFF,P2,1,0,-1,
Crushing Block,Push Kick,DEF,DEF,SPEED_TIE,1,0,-1,
Crushing Block,Quick Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Crushing Block,Read Defence,DEF,OFF,P2,1,0,0,
Crushing Block,Read Offence,DEF,DEF,P1,1,0,0,
Crushing Block,Redirect,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Resounding Counter,DEF,DEF,SPEED_TIE,1,0,-2,
Crushing Block,Resounding Parry,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Retreating Defence,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Roll Punch,DEF,OFF,P2,1,0,-3,
Crushing Block,Roundhouse Kick,DEF,OFF,P2,1,1,-2,
Crushing Block,Slapping Parry,DEF,DEF,P2,1,0,0,
Crushing Block,Slip Behind,DEF,DEF,P1,0,0,0,
Crushing Block,Step-up,DEF,OFF,P2,1,0,-1,
Crushing Block,Strike Back,DEF,DEF,P2,1,0,0,
Crushing Block,Suplex,DEF,OFF,P2,1,1,-3,
Crushing Block,Throw,DEF,OFF,P2,1,1,-1,
Crushing Block,Tiring Parry,DEF,DEF,SPEED_TIE,1,0,0,
Crushing Block,Toppling Kick,DEF,DEF,P2,1,0,0,
Crushing Block,Twist Arm,DEF,OFF,P2,1,0,0,
Crushing Block,Ultimate Barrage,DEF,OFF,P2,1,0,-10,
Crushing Block,Unassailable Stance,DEF,OFF,P2,1,0,0,
Crushing Block,Untouchable Dodge,DEF,DEF,P1,1,0,0,
Crushing Block,Uppercut,DEF,OFF,P2,1,0,-3,
Crushing Block,Vital Point Assault,DEF,OFF,P2,1,0,0,
Crushing Block,Vital Strike,DEF,OFF,P2,1,0,0,
Crushing Block,Weave,DEF,DEF,P2,0,0,0,
Crushing Block,Wind-up,DEF,DEF,P1,1,0,-2,
Discombobulate,Active Block,OFF,DEF,P1,0,0,0,
Discombobulate,Adept Block,OFF,DEF,P1,0,0,0,
Discombobulate,Adept Dodge,OFF,DEF,P1,0,0,0,
Discombobulate,Adept Heavy,OFF,OFF,P1,1,2,-3,
Discombobulate,Adept Light,OFF,OFF,SPEED_TIE,1,2,-1,
Discombobulate,Adept Parry,OFF,DEF,P1,1,0,0,
Discombobulate,Adept Positioning,OFF,OFF,P2,1,0,0,
Discombobulate,Adept Reversal,OFF,DEF,P1,1,0,-1,
Discombobulate,Adept Tech,OFF,OFF,P1,1,1,0,
Discombobulate,Adjust Stance,OFF,OFF,SPEED_TIE,1,0,0,
Discombobulate,Advancing Parry,OFF,DEF,P1,0,0,0,
Discombobulate,Basic Block,OFF,DEF,P1,0,0,0,
Discombobulate,Basic Dodge,OFF,DEF,P1,0,0,0,
Discombobulate,Basic Heavy,OFF,OFF,P1,1,3,-3,
Discombobulate,Basic Light,OFF,OFF,SPEED_TIE,1,1,0,
Discombobulate,Basic Parry,OFF,DEF,P1,1,0,0,
Discombobulate,Basic Positioning,OFF,OFF,P2,1,0,0,
Discombobulate,Basic Reversal,OFF,DEF,P1,1,0,0,
Discombobulate,Basic Technical,OFF,OFF,P1,1,1,-1,
Discombobulate,Breakout,OFF,DEF,P1,0,0,-1,
Discombobulate,Catch,OFF,DEF,P1,0,0,0,
Discombobulate,Counter Strike,OFF,DEF,P1,1,1,0,
Discombobulate,Crushing Block,OFF,DEF,P1,0,1,0,
Discombobulate,Discombobulate,OFF,OFF,SPEED_TIE,1,1,0,
Discombobulate,Draining Defence,OFF,DEF,P1,0,0,0,
Discombobulate,Drop Kick,OFF,OFF,P1,1,4,0,
Discombobulate,Drop Prone,OFF,DEF,P1,0,0,0,
Discombobulate,Drop Punch,OFF,DEF,P1,0,3,0,
Discombobulate,Elbow Block,OFF,DEF,P1,0,1,0,
Discombobulate,Evading Dance,OFF,DEF,P1,0,0,-1,
Discombobulate,Final Strike,OFF,OFF,P1,1,15,0,
